target,INCOME_TYPE,EDUCATION_,CUSTOMER_CATEGORY_,income,DEPENDANT_NUMBER,IS_EMPL,COUNT_ACTIVE_CREDIT_NO_CC,CNT_MNTH_FROM_LAST_PMNT,age,experience,inquiry_14_day,inquiry_21_day,count_mnth_act_passport,UID
0,OTHER,elementary,Corporate,22301,0,0,1,0.218234767,25.663013699,0.5178082192,1,1,2.701369863,109765
0,2NDFL,elementary,,16588,0,0,,,27.926229508,7.7459016393,,,7.5928063478,109770
0,2NDFL,elementary,,28524,0,0,,,36.268493151,3.3068493151,,,12.043835616,109771
0,OTHER,elementary,,37540,0,0,0,10.410282258,36.990410959,1.3383561644,0,0,10.204109589,109774
0,OTHER,elementary,Corporate,39358,0,1,0,0.7983870968,36.090410959,0.3582378921,0,0,10.893150685,109781
0,2NDFL,elementary,,34435,0,0,0,9.6333781362,25.406265439,3.1863013699,0,0,5.406265439,109786
0,2NDFL,high,,21264,0,0,0,22.762320789,30.424657534,2.8410958904,2,2,0.8940339846,109788
0,OTHER,advanced,Corporate,17443,0,1,0,0.5052195341,25.321101879,0.7677595628,0,0,5.233430646,109801
0,OTHER,elementary,,50000,0,0,2,0.2780241935,37.506849315,4.3639793398,0,0,4.3694438206,109806
0,2NDFL,elementary,,38987,0,0,1,0.5693100358,35.218362153,3.7404371585,0,0,9.2512388652,109808
0,OTHER,advanced,,35000,0,0,0,4.0533602151,45.487671233,0.5115203234,0,0,0.4568755146,109810
0,2NDFL,elementary,,43500,0,0,0,1,51.380821918,8.4246575342,1,1,6.2876712329,109817
0,2NDFL,elementary,,49999,0,0,1,1.144422043,30.106849315,2.4520547945,1,1,5.3287671233,109825
0,2NDFL,advanced,,83109,0,0,0,11.274103943,45.373471068,5.0173066846,2,2,0.3606557377,109828
0,2NDFL,elementary,,16152,0,0,0,3.8557571685,28.37704918,0.9316939891,0,0,2.3178830751,109834
0,OTHER,elementary,,20000,0,0,0,1362.5387545,36.922247174,1.0943783217,1,2,11.736986301,109836
0,2NDFL,advanced,,16637,1,0,1,1.1771729391,31.242465753,6.4150684932,1,1,1.6808219178,109837
0,2NDFL,elementary,,20796,0,0,,,26.98630137,2.8465753425,,,1.9561643836,109845
0,OTHER,elementary,,125500,0,0,1,0.5318996416,30.353978591,6.2169922898,0,0,9.1841155775,109846
0,2NDFL,advanced,,27589,0,0,0,,29.21972453,0.4699453552,0,0,8.8389026125,109861
0,OTHER,elementary,Corporate,20517,0,1,,,25.096796167,3.0356164384,,,4.9028070963,109862
0,OTHER,elementary,Corporate,15089,0,1,0,,26.931566734,1.3069091998,0,0,6.8658133094,109865
0,OTHER,elementary,,75000,0,0,1,1.2142473118,28.385837263,3.7452054795,0,0,8,109867
0,2NDFL,advanced,,34327,0,0,0,8.7616935484,25.548813534,5.1022381915,0,0,5.450183397,109878
0,OTHER,advanced,Corporate,34557,0,1,0,22.341621864,36.801729171,12.955153829,0,0,9.8866606782,109883
0,OTHER,high,Corporate,33640,0,1,0,15.790658602,40.393442623,10.304656037,0,0,10.225203982,109893
0,2NDFL,advanced,,9239,0,0,0,0.9531810036,37.526573845,5.4471217906,1,1,9.1073957632,109894
0,2NDFL,advanced,,11397,0,0,,,52.336065574,9.1402575043,,,7.2361479153,109900
0,2NDFL,elementary,,16355,0,0,,,29.696609028,0.5382513661,,,7.8360655738,109905
0,2NDFL,elementary,,27412,0,0,,,42.02739726,11.2,,,9.4575342466,109909
0,2NDFL,beginner,,36540,0,0,0,3.2803315412,45.351478404,0.8815330489,1,1,0.2520547945,109914
0,OTHER,elementary,,80000,0,0,1,0.7636648746,49.922471742,1.9690470844,0,0,4.8457594131,109916
0,2NDFL,elementary,,22143,0,0,,,29.252444045,0.7715697283,,,7.8876712329,109917
0,OTHER,advanced,,34000,0,0,,,50.687671233,1.8716595554,,,5.5683808668,109922
0,2NDFL,elementary,,14194,0,0,,,48.17260274,2.5123287671,,,3.0904109589,109924
0,OTHER,advanced,Corporate,14213,0,0,1,0.5687948029,25.130174414,0.5808219178,1,1,1.4799011902,109925
0,OTHER,advanced,,30000,0,0,0,14.631339606,42.237338124,8.2076502732,0,0,9.8866531926,109929
0,OTHER,elementary,,150000,0,0,2,0.3398969534,38.553424658,0.1315068493,1,1,2.1205479452,109937
0,OTHER,elementary,,50000,0,0,,,40.808219178,13.619949098,,,2.8383561644,109941
0,OTHER,elementary,Corporate,56513,0,1,,,44.624118572,20.046575342,,,10.44109589,109950
0,OTHER,elementary,Corporate,80000,0,0,1,1.0503808244,37.383561644,1.4520547945,0,0,11.830136986,109952
0,OTHER,elementary,,50000,0,0,2,0.2433019713,45.635616438,1.0904858148,0,0,0.4374803503,109953
0,2NDFL,elementary,,21750,0,0,1,0.4008064516,32.597005764,6.1778276817,0,0,10.3586496,109957
0,OTHER,elementary,,60000,0,0,0,7.1215053763,37.203458343,19.726746014,0,0,9.4637323153,109961
0,OTHER,elementary,,100000,0,0,1,0.4668682796,31.145265364,6.5644434464,0,0,6.9343064601,109965
0,OTHER,advanced,,45000,0,0,,,46.273972603,19.726027397,,,1.2305786361,109972
0,OTHER,elementary,,28349,0,0,,,27.389041096,0.4438356164,,,7.3095890411,109980
0,2NDFL,elementary,,43146,0,0,,,30.219178082,4.0739726027,,,6.2821917808,109982
0,OTHER,elementary,,36000,0,0,2,0.2765905018,53.093487536,15.526027397,0,0,8.0739726027,109992
0,OTHER,advanced,Corporate,19012,0,1,1,0.6904793907,47.179803878,21.171584699,0,0,2.127749083,109994
0,OTHER,elementary,,70077,0,0,0,14.833355735,37.389041096,7.0602739726,1,1,10.654794521,110000
0,OTHER,advanced,,22811,0,0,0,1.1237903226,27.589041096,2.4575342466,0,0,7.3342465753,110002
0,OTHER,elementary,,22750,0,0,0,,38.458402575,0.7679916161,,,10.869361479,110005
0,2NDFL,advanced,,12543,0,0,1,0.3784050179,31.478142077,2.243386481,0,0,2.3064001797,110006
0,2NDFL,elementary,,16159,0,0,,,25.846575342,0.6100681189,,,5.7753424658,110007
0,OTHER,elementary,Corporate,18882,0,1,0,53.699932796,31.389041096,2.6547945205,1,1,9.53741298,110011
0,2NDFL,elementary,,41760,0,0,,,32.826214537,0.5166254959,,,4.9823789206,110017
0,OTHER,advanced,,20000,0,0,0,24.793369176,46.920547945,0.6290066622,0,0,1.8767123288,110020
0,OTHER,elementary,Corporate,33208,0,0,,,25.79467026,2.2684931507,,,5.7454899319,110025
0,OTHER,advanced,Corporate,17240,0,1,0,11.080107527,43.299655663,4.9599296355,0,0,8.8640392245,110027
0,OTHER,elementary,,25000,0,0,1,0.3461021505,41.92948574,5.1568830002,0,0,9.9486638221,110028
0,OTHER,elementary,,62195,0,0,,,36.276712329,11.38630137,,,10.624657534,110032
0,OTHER,high,Corporate,17900,0,1,0,14.699865591,31.116094019,1.9736282656,0,0,10.083217307,110033
0,2NDFL,elementary,,31157,0,0,1,0.379905914,46.560273973,12.31420765,2,2,1.4534246575,110038
0,OTHER,elementary,,80000,0,0,1,0.7003584229,37.386855304,2.3019237967,0,0,10.885485441,110049
0,OTHER,elementary,,80000,0,0,1,0.7003584229,37.386855304,2.3019237967,0,0,10.885485441,110050
0,OTHER,elementary,,50000,0,0,0,-0.30813172,40.916917434,5.4196496744,1,1,11.416438356,110051
0,OTHER,advanced,Corporate,17250,0,1,0,,37.169204282,18.744546748,0,0,9.2733138708,110055
0,2NDFL,elementary,Corporate,15555,0,1,,,29.309963321,6.4332509918,,,4.1284153005,110067
0,OTHER,advanced,,34752,0,0,,,25.12283105,1.4862190284,,,5.090044165,110072
0,OTHER,elementary,,45000,0,0,0,12.307280466,46.009589041,15.75136612,0,0,0.9383561644,110078
0,OTHER,elementary,,50000,0,0,1,0.9900089606,49.240279961,0.7252114679,0,0,4.1967213115,110079
0,OTHER,advanced,,15500,0,0,0,0.5034050179,43.06747511,0.3469945355,0,0,6.4208997679,110089
0,2NDFL,elementary,,23797,0,0,0,39.116353047,29.002163336,4.4630136986,2,2,8.7287671233,110090
0,2NDFL,elementary,,32190,0,0,,,30.153424658,0.9709409387,,,9.7917808219,110107
0,OTHER,elementary,Corporate,41736,1,1,0,17.441353047,42.910300172,0.4672131148,0,0,8.989752227,110108
0,2NDFL,elementary,,28536,0,0,0,25.598611111,25.457564189,3.2849315068,1,1,5.0859794895,110109
0,2NDFL,elementary,,54666,0,0,,,32.449315068,3.1534246575,,,11.490410959,110113
0,OTHER,beginner,,35000,0,0,0,3.756765233,25.679631709,3.1397260274,1,1,5.5730743319,110114
0,2NDFL,elementary,,26444,0,0,,,32.126027397,1.4328767123,,,6.1698630137,110116
0,2NDFL,elementary,,31945,0,0,0,1.2071012545,31.394520548,3.2219178082,1,1,0.9111161015,110135
0,2NDFL,advanced,,13904,0,0,0,,33.746762482,6.1029268658,0,0,9.1084063178,110140
0,OTHER,elementary,Corporate,25000,0,0,0,49.20766129,30.635616438,3.3863013699,1,1,5.9397260274,110153
0,OTHER,advanced,,30000,0,0,1,1.8213261649,31.761643836,0.4705442024,0,0,10.010958904,110156
0,OTHER,elementary,Corporate,91605,0,1,0,0.7886648746,51.427943708,16.303278689,0,0,6.4087656262,110159
0,OTHER,elementary,,40200,0,0,1,0.979390681,34.4,1.0331087656,2,2,0.9210869077,110163
0,OTHER,advanced,Corporate,19042,0,1,,,48.910831649,6.7260273973,,,3.8328767123,110166
0,OTHER,elementary,Corporate,56295,0,1,0,13.368817204,35.054794521,13.887671233,1,1,11.087671233,110168
0,OTHER,elementary,,150000,0,0,1,1.2095878136,38.098630137,3.2301369863,1,1,10.279452055,110172
0,2NDFL,advanced,,60138,0,0,0,,43.387865858,0.3879781421,1,1,8.7741672281,110180
0,OTHER,advanced,,22000,0,0,0,7.5708109319,49.838356164,3.704109589,1,1,4.7275544577,110193
0,OTHER,elementary,Corporate,41550,0,1,,,41.897252788,5.256156898,,,12.357923497,110197
0,OTHER,advanced,Corporate,44314,0,1,1,0.6025985663,29.276734786,1.2002320533,0,0,8.3259151134,110204
0,2NDFL,advanced,,21867,0,0,,,39.805479452,7.4,,,10.194520548,110205
0,OTHER,elementary,,30000,0,0,0,7.72515681,34.800546448,10.899176585,0,0,12.535519126,110209
0,OTHER,beginner,Corporate,22770,0,1,,,29.59898196,1.0893929186,,,7.4781420765,110214
0,2NDFL,elementary,,67835,0,0,2,0.8251344086,33.183561644,12.546769968,0,0,12.74622352,110218
0,2NDFL,elementary,,67835,0,0,2,0.8251344086,33.183561644,12.546769968,0,0,12.74622352,110219
0,OTHER,elementary,,45022,0,0,1,0.7622087814,27.783561644,1.1096114979,0,0,7.6246575342,110222
0,OTHER,elementary,,29058,0,0,,,50.304109589,2.9589041096,,,5.2415150835,110230
0,OTHER,elementary,,50000,0,0,,,46.720547945,25.781637847,,,1.6696159892,110231
0,OTHER,elementary,,33000,0,0,,,42.961643836,0.9835616438,,,10.767123288,110235
0,OTHER,beginner,,34800,0,0,1,1.8203181004,25.51388577,1.0618309754,0,0,5.3659405644,110243
0,2NDFL,elementary,,,0,1,3,0.9801299283,27.846575342,4.9330713377,1,1,1.3401751628,110249
0,OTHER,elementary,,60000,0,0,0,66.659901434,35.75890411,5.5178082192,0,0,9.9397260274,110254
0,OTHER,elementary,,30800,0,0,0,14.882997312,30.556875515,6.9787933229,1,1,4.9650946927,110258
0,2NDFL,elementary,,28335,0,0,1,-0.104233871,28.254794521,2.7643835616,2,2,8.1479452055,110261
0,2NDFL,advanced,,17852,0,0,2,1.6008736559,37.857534247,3.1232876712,0,0,10.24109589,110263
0,2NDFL,elementary,,38019,0,0,,,44.47913766,2.0602739726,,,10.821917808,110264
0,OTHER,advanced,,200000,0,0,0,31.504009857,49.756164384,19.816438356,0,0,4.6996257205,110266
0,2NDFL,elementary,,30625,0,0,1,0.4706541219,30.263013699,1.0860693166,2,2,5.2909873494,110269
0,2NDFL,elementary,,,0,1,0,0.4737231183,30.189100981,5.0767722135,0,0,9.1699228984,110274
0,2NDFL,advanced,,18439,0,0,1,1.1813172043,26.583561644,6.6493150685,1,1,6.5123287671,110276
0,OTHER,elementary,Corporate,20433,0,1,,,41.794520548,0.6680365297,,,11.306849315,110281
0,2NDFL,elementary,,19823,0,0,1,5.3075268817,32.599139157,8.3696309604,1,1,10.723287671,110282
0,OTHER,advanced,Corporate,19335,0,1,1,0.6006272401,33.110614567,0.6777378546,0,0,0.8804775807,110284
0,2NDFL,elementary,,42648,0,0,,,28.232876712,3.101369863,,,8.1095890411,110289
0,OTHER,elementary,,35000,0,0,2,0.7293682796,51.975409836,6.493861816,0,0,6.9267385283,110290
0,2NDFL,elementary,,40287,0,0,,,37.607560446,4.3198892133,,,8.2842727749,110299
0,2NDFL,elementary,,17503,0,0,1,0.6971550179,30.101369863,2.4219178082,0,0,6.2,110301
0,OTHER,high,,35000,0,0,1,0.725672043,39.013039898,2.2842727749,0,0,8.7007111311,110302
0,OTHER,elementary,Corporate,16727,0,1,1,0.6684363799,25.282251666,0.893442623,0,1,5.2438955012,110306
0,2NDFL,elementary,,21750,0,0,1,1.3707437276,43.543655962,0.5655737705,0,0,10.102560072,110318
0,OTHER,elementary,Corporate,22982,0,1,1,0.8306003584,30.726895726,4.6475409836,0,0,6.4693614792,110322
0,2NDFL,advanced,,17615,0,0,2,0.2769041219,41.039531402,3.3068493151,1,1,10.449315068,110326
0,2NDFL,advanced,,17615,0,0,2,0.2769041219,41.039531402,3.3068493151,1,1,10.449315068,110327
0,OTHER,elementary,Corporate,21724,0,1,,,41.556164384,4.396347032,,,10.169863014,110328
0,2NDFL,elementary,,26728,0,0,1,1.0546370968,28.724635077,5.8,0,0,8.0821917808,110330
0,OTHER,elementary,,50000,0,0,1,0.8884856631,50.549666891,8.7907627816,0,0,4.1803278689,110333
0,OTHER,elementary,,43000,0,0,2,0.9503808244,39.268493151,1.2877386032,0,0,10.175342466,110345
0,OTHER,elementary,,49772,0,0,,,43.106849315,19.616438356,,,9.8221348903,110350
0,2NDFL,elementary,,55664,0,0,1,0.8567204301,37.431005315,7.2721012052,1,1,10.524156,110352
0,OTHER,elementary,,100000,0,0,0,45.627195341,29.534957706,1.8445467475,,,9.0089303092,110354
0,2NDFL,elementary,,14478,0,0,,,34.975342466,4.5857773785,,,11.295890411,110360
0,OTHER,elementary,Corporate,254895,0,1,1,0.2176075269,40.883292163,9.5369863014,0,0,11.509589041,110372
0,OTHER,elementary,,15660,0,0,,,50.405479452,0.5835616438,,,5.3818175013,110374
0,OTHER,advanced,Corporate,22692,0,1,,,29.832876712,0.5120068867,,,8.8398757392,110375
0,OTHER,advanced,Corporate,26207,0,1,0,26.566017025,27.33785463,3.55155326,0,0,7.2118272326,110376
0,2NDFL,elementary,,19161,0,0,0,0.4731630824,31.890710383,3.7017441425,0,1,7.6990044165,110378
0,OTHER,elementary,Corporate,31389,0,1,,,31.097971405,0.5527659256,,,8.3500261996,110387
0,OTHER,elementary,,30000,0,0,,,50.060273973,1.5945205479,,,4.9901489632,110389
0,2NDFL,advanced,,29349,0,0,,,29.094513062,1.5027322404,,,8.8725952541,110397
0,OTHER,elementary,Corporate,15374,0,1,0,,35.836065574,1.3204730893,,,10.336911445,110401
0,2NDFL,elementary,,27187,0,0,,,34.781682761,3.7786885246,,,4.8857923497,110409
0,OTHER,elementary,Corporate,17483,0,1,,,26.805479452,0.8885769893,,,5.2904109589,110410
0,2NDFL,elementary,,42447,0,0,2,-0.912231183,38.180821918,5.3764802755,4,4,12.15890411,110411
0,2NDFL,elementary,,23185,0,0,,,25.254135789,0,,,1.7692042818,110419
0,2NDFL,advanced,,26313,0,0,,,50.364383562,1.8438356164,,,5.0858746912,110427
0,OTHER,advanced,Corporate,14115,0,1,0,1.4043010753,32.358522344,4.7656261696,0,0,9.3315068493,110428
0,OTHER,elementary,,30000,0,0,,,46.410958904,25.997597126,,,1.2626244479,110432
0,2NDFL,elementary,,10938,0,0,,,25.916430871,3.0890336103,,,5.8369788158,110435
0,2NDFL,elementary,,99865,0,0,1,1,44.858776855,4.5500336852,0,0,6.9753424658,110445
0,2NDFL,elementary,,35293,0,0,,,49.130324126,7.3193652219,,,3.781420765,110448
0,OTHER,elementary,,70000,0,0,0,24.208154122,36.31147541,2.1518751404,1,1,1.7299573321,110451
0,OTHER,elementary,,38000,0,0,0,3.6013216846,25.491967962,2.8508720713,0,0,5.3823789206,110452
0,OTHER,beginner,,38000,0,0,,,42.260985104,1.1513960626,,,7.8196721311,110453
0,2NDFL,advanced,,18664,0,0,0,,28.954614866,0.9655737705,0,0,8.1666666667,110454
0,OTHER,elementary,,27000,0,0,1,0.5377688172,32.12600494,10.369863014,0,0,4.3527808968,110455
0,OTHER,high,,40000,0,0,3,0.2434811828,37.717808219,4.4810464855,0,0,9.4136986301,110459
0,OTHER,high,Corporate,17573,0,1,0,5.7892921147,45.178972977,0.3424657534,1,1,0.1342465753,110462
0,OTHER,elementary,Corporate,111170,0,1,2,0.9186603943,29.038408564,0.543715847,1,1,0.0655737705,110468
0,OTHER,elementary,Corporate,155258,0,1,,,31.578082192,2.7808219178,,,11.569863014,110473
0,OTHER,elementary,,25000,0,0,1,0.5407482079,34.879452055,7.6657534247,0,0,9.1424657534,110475
0,OTHER,elementary,,25000,0,0,1,0.5407482079,34.879452055,7.6657534247,0,0,9.1424657534,110477
0,OTHER,elementary,,137000,0,0,0,2.8607302867,34.206190583,3.493861816,0,0,9.1075604461,110478
0,OTHER,advanced,Corporate,24157,0,1,1,1,27.519125683,5.5746837338,0,0,7.1856426379,110480
0,OTHER,advanced,,25000,0,0,1,0.367047491,39.271232877,8.8374429224,1,1,12.916677895,110483
0,2NDFL,elementary,,44299,0,0,,,25.116258702,0.9847518527,,,5.017628565,110484
0,2NDFL,elementary,,38280,0,0,,,33.232577289,2.0959652669,,,10.046784939,110485
0,OTHER,elementary,Corporate,23010,0,1,1,0.6998655914,46.372153604,3.9153005464,0,0,1.344756344,110488
0,OTHER,elementary,Corporate,23010,0,1,1,0.6998655914,46.372153604,3.9153005464,0,0,1.344756344,110489
0,OTHER,beginner,Corporate,41143,0,1,,,26.859824837,0.7283179879,,,6.8077700427,110491
0,OTHER,advanced,,28362,0,0,0,,29.421094393,0.4293135714,2,2,7.368852459,110493
0,2NDFL,elementary,,17647,0,0,0,0.4367607527,31.464480874,12.733415675,0,0,11.319672131,110503
0,2NDFL,advanced,,30689,0,0,0,29.083445341,42.308039524,6.7326970582,0,0,8.281420765,110512
0,2NDFL,elementary,,17325,0,0,0,0.9894937276,38.351059211,11.449689348,1,1,5.748319485,110516
0,2NDFL,beginner,,42536,0,0,,,48.757998353,6.098630137,,,3.7205479452,110517
0,2NDFL,elementary,,,0,1,2,0.3350806452,29.728767123,4.7187514035,0,0,8.9810464855,110519
0,2NDFL,elementary,,,0,1,2,0.3350806452,29.728767123,4.7187514035,0,0,8.9810464855,110520
0,2NDFL,advanced,,13480,0,0,0,,29.89321057,9.4356763231,0,0,8.1338797814,110526
0,OTHER,elementary,Corporate,25789,0,1,0,48.660215054,50.008750655,5.9977917509,0,0,4.8991616139,110528
0,OTHER,advanced,,16500,0,0,1,1.1203181004,53.06316341,15.284931507,0,0,7.5698630137,110529
0,OTHER,advanced,,138000,0,0,,,36.791780822,1.2319784415,,,11.249315068,110532
0,2NDFL,elementary,,105517,0,0,0,20.441285842,33.636327569,15.907103825,0,0,9.2171494872,110533
0,OTHER,elementary,,20000,0,0,1,5.9860439068,26.223998802,0.9637248297,,,6.1582453776,110538
0,2NDFL,elementary,,34803,0,0,0,,35.827868852,7.9180327869,0,0,10.746927165,110539
0,OTHER,elementary,,25000,0,0,0,1.3095878136,32.513661202,2.1049704319,0,0,8.7488060484,110544
0,OTHER,advanced,,16381,0,0,0,63,38.125757916,0.224388053,0,0,10.49562093,110546
0,OTHER,elementary,,27000,0,0,0,0.6371639785,25.506849315,2.197260274,0,1,5.4164383562,110549
0,2NDFL,elementary,,38958,0,0,,,44.648708736,1.2142825062,,,11.668493151,110557
0,OTHER,elementary,,110900,0,0,0,0.7579749104,43.632876712,9.2663073583,1,1,10.383561644,110560
0,OTHER,elementary,Corporate,75951,0,1,0,0.7239695341,43.780821918,5.9150684932,0,0,10.854794521,110566
0,OTHER,elementary,Corporate,75951,0,1,0,0.7239695341,43.780821918,5.9150684932,0,0,10.854794521,110567
0,OTHER,advanced,,20000,0,0,0,1.2747983871,38.687401752,21.265483943,0,0,8.3531551763,110568
0,2NDFL,elementary,,35670,0,0,1,0.8611783154,34.009776181,0.7659405644,1,1,10.837173441,110571
0,OTHER,elementary,,18384,0,0,1,0.8565636201,29.789041096,1.0251890112,0,0,8.7874840931,110573
0,2NDFL,elementary,,14529,0,0,0,14.274574373,49.233520473,27.553424658,1,1,4.1780821918,110577
0,OTHER,elementary,,90000,0,0,1,1.0489247312,48.667946703,10.621917808,1,1,3.6493150685,110578
0,OTHER,elementary,,90000,0,0,1,1.0489247312,48.667946703,10.621917808,1,1,3.6493150685,110579
0,2NDFL,elementary,,22358,0,0,0,0.2443996416,43.723287671,4.4082191781,1,1,10.95890411,110582
0,OTHER,elementary,Corporate,26418,0,1,1,0.8885304659,26.771779325,6.0539711056,0,0,6.2210943933,110592
0,OTHER,elementary,Corporate,59692,0,1,1,0.2796370968,32.538251366,0.5054644809,0,0,0.106557377,110600
0,OTHER,elementary,VIP,35045,0,1,2,0.240031362,42.263013699,7.802739726,0,0,14.753424658,110605
0,OTHER,elementary,VIP,35045,0,1,2,0.240031362,42.263013699,7.802739726,0,0,14.753424658,110606
0,2NDFL,elementary,,98028,0,0,0,1.9878136201,50.084931507,4.3555131372,0,0,5.0495022082,110610
0,2NDFL,elementary,,98028,0,0,0,1.9878136201,50.084931507,4.3555131372,0,0,5.0495022082,110611
0,2NDFL,advanced,,26046,0,0,1,0.9862455197,29.622628939,7.6555056516,0,0,7.4609851037,110613
0,2NDFL,elementary,,65032,0,0,2,0.3448924731,30.909589041,4.9980462609,1,1,8.6428550041,110614
0,OTHER,elementary,,70000,0,0,0,3.5957213262,40.081967213,2.5288195224,0,0,9.8466277416,110618
0,OTHER,elementary,,70000,0,0,0,3.5957213262,40.081967213,2.5288195224,0,0,9.8466277416,110619
0,OTHER,elementary,Corporate,43305,0,1,,,31.975409836,4.7575192754,,,9.7273822891,110621
0,OTHER,high,,30000,0,0,1,0.8174507168,26.378082192,4.3858447489,0,0,4.511527809,110628
0,OTHER,elementary,,30000,0,0,,,49.000995584,4.9490830152,,,3.9315068493,110634
0,2NDFL,elementary,Corporate,22396,0,1,1,1.1510304659,35.802739726,9.6547945205,0,1,9.5726027397,110638
0,OTHER,advanced,Corporate,10504,0,1,1,1.2100806452,48.481368366,30.793697133,0,0,3.4207650273,110640
0,2NDFL,elementary,,26814,0,0,,,29.471232877,0.6980013474,,,2.0465753425,110641
0,2NDFL,advanced,,12876,0,0,0,1.6041890681,48.987858373,1.0974474137,0,0,3.8989071038,110643
0,2NDFL,elementary,,34049,0,0,1,0.5318100358,36.210958904,0.5531926042,1,1,10.684931507,110645
0,OTHER,elementary,Corporate,26860,0,1,,,37.654794521,3.1643835616,,,10.334246575,110654
0,OTHER,advanced,Corporate,20160,0,1,2,0.4655689964,49.295935325,22.043835616,0,0,4.2356164384,110656
0,2NDFL,elementary,,33056,0,0,,,26.221917808,4.1671232877,,,5.9673029418,110659
0,2NDFL,elementary,Corporate,32834,0,1,,,47.950684932,9.0148364399,,,2.9178082192,110662
0,OTHER,elementary,,25000,0,0,1,1.9267473118,31.945205479,5.2002320533,0,0,6.5506849315,110685
0,OTHER,elementary,Corporate,11527,0,1,0,0.5000448029,28.174863388,0.4428100906,0,0,7.8415300546,110688
0,OTHER,elementary,Corporate,21301,0,1,0,18.057123656,30.106849315,5.704109589,0,0,9.2302866981,110693
0,2NDFL,advanced,,22116,0,0,1,0.5972894265,43.019881728,22.077415974,1,1,8.9897447414,110696
0,2NDFL,elementary,,54846,0,0,2,0.3105286738,29.578082192,6.3150684932,0,0,9.3917808219,110700
0,OTHER,beginner,,100000,0,0,0,-0.493839606,50.978082192,14.638356164,1,1,5.6632382663,110715
0,OTHER,elementary,,21932,0,0,,,27.734613369,4.2841530055,,,7.4579010405,110732
0,2NDFL,elementary,,44470,0,0,2,0.3762096774,33.536986301,7.0547945205,1,1,7.6739726027,110734
0,2NDFL,elementary,,,0,1,,,26.320547945,0.424350625,,,2.6273972603,110738
0,OTHER,elementary,Corporate,27147,0,1,0,1362.5710349,51.898630137,5.4605060259,1,2,6.4054794521,110747
0,2NDFL,elementary,,18812,0,0,1,1.0561155914,25.726027397,4.2191780822,1,2,5.6109589041,110755
0,OTHER,elementary,Corporate,36691,0,1,,,34.228759638,5.4369788158,,,7.6393442623,110759
0,OTHER,elementary,,60000,0,0,2,0.8271953405,41.669024628,1.5594355865,0,0,10.192312299,110762
0,OTHER,advanced,Corporate,25000,0,1,1,1.1494175627,43.729508197,4.3524590164,0,0,9.8756868029,110763
0,2NDFL,elementary,,12766,0,0,0,,47.415300546,1.2537689947,2,2,2.1743169399,110764
0,2NDFL,elementary,,,0,1,0,1.1172715054,34.13652968,1.1392694064,0,0,11.078995434,110772
0,OTHER,elementary,Corporate,15276,0,1,1,0.4030689964,28.563358036,0.9660977618,0,0,8.2267759563,110776
0,2NDFL,advanced,,19240,0,0,,,32.828759638,16.552047309,,,8.6424582678,110777
0,OTHER,elementary,Corporate,28954,0,1,1,0.7912858423,30.049315068,4.5670708885,2,2,10.016438356,110780
0,2NDFL,advanced,,28528,0,0,,,53.185680066,1.5080844375,,,8.1397260274,110784
0,OTHER,elementary,Corporate,69179,0,1,,,28.301369863,2.9780821918,,,0.9055468224,110789
0,2NDFL,elementary,Corporate,44187,0,1,1,0.9833781362,40.467213115,13.968126357,0,0,10.66949622,110798
0,2NDFL,advanced,Corporate,20007,0,1,0,9.6954973118,44.643176884,4.4185193503,1,1,8.9472864735,110801
0,OTHER,elementary,,35000,0,0,0,7.2163530466,31.423497268,2.6347930234,0,0,9.1799985029,110805
0,OTHER,elementary,,54000,0,0,,,33.132697058,1.6505052773,,,4.8340669212,110807
0,2NDFL,elementary,,52810,0,0,0,3.1826388889,47.44109589,13.093218055,2,2,2.3342465753,110814
0,OTHER,elementary,,120000,0,0,1,0.4396281362,31.202185792,0.3529680365,1,2,8.9776255708,110819
0,OTHER,elementary,,38000,0,0,,,35.057534247,2.5753424658,,,10.205479452,110820
0,OTHER,elementary,,28000,0,0,,,25.953424658,3.0657534247,,,5.4767123288,110822
0,2NDFL,advanced,,11802,0,0,1,1.1838261649,42.734957706,4.4890710383,0,1,9.1020809941,110829
0,2NDFL,advanced,,18206,0,0,,,49.859450558,23.551912568,,,4.7608204207,110833
0,2NDFL,elementary,,26494,0,0,2,0.601702509,27.415300546,7.2950819672,1,1,6.9447488584,110836
0,2NDFL,elementary,,30624,0,0,0,44.208982975,28.016393443,7.193989071,0,1,5.2492402126,110839
0,2NDFL,elementary,,19024,0,0,,,25.225323752,1.6164383562,,,5.1242308556,110840
0,OTHER,advanced,Corporate,27919,0,1,,,25.061464181,0.5191256831,,,4.193989071,110841
0,2NDFL,elementary,,10817,0,0,,,25.950684932,0.9000823415,,,5.8328767123,110843
0,OTHER,advanced,Corporate,9937,0,1,0,11.565501792,47.77260274,4.2273972603,,,2.704109589,110857
0,OTHER,elementary,,32156,0,0,1,0.3413530466,26.49562093,2.9339770941,1,1,6.024388053,110858
0,2NDFL,beginner,,25345,0,0,0,5.147468638,27.660273973,2.3479452055,0,0,7.6164383562,110864
0,OTHER,advanced,,20000,0,0,1,0.2742383513,48.820038925,5.4392170073,0,0,3.781420765,110870
0,2NDFL,elementary,,75047,0,0,,,43.293150685,26.904109589,,,10.268493151,110896
